Date;T;DewT;rH;Phpa;vms;vmax;Tmax;Tmin;R
15/07/2019;18.2;-9.3;14.5;859.1;1.9;4.1;27.4;11.4;
16/07/2019;17.7;-8.7;15.7;;1.9;3.6;25.9;11.3;
17/07/2019;18.1;-5.6;19.6;860.9;1.9;3.6;26.3;10.7;
18/07/2019;18.1;-4.1;21.8;860.2;2;3.6;26.3;10.8;
19/07/2019;12.4;-5.6;28;;1.4;2.1;26;11;
20/07/2019;;;;;;;;;
21/07/2019;;;;;;;;;
22/07/2019;20.4;-13.1;9.3;857.7;0.8;1.5;27.5;10.3;
23/07/2019;16.8;-10.7;14.2;857.5;1.9;4.6;27.5;5.9;
24/07/2019;17.7;-8.3;16.3;857.1;0.9;2.6;28.2;7;
25/07/2019;20.3;-8.4;13.6;858.6;1.7;2.6;29.1;12;
26/07/2019;19.8;-8.8;13.7;859.1;2.6;4.6;29.1;14;
27/07/2019;19.7;-7.9;14.8;858.5;2.3;4.6;27.5;14;
28/07/2019;19.3;-9.7;13.1;857.9;1.7;3.6;28.5;11.8;
29/07/2019;18.4;-7.7;16.2;857.8;1.5;3.1;28.5;11;
30/07/2019;18.4;-10.5;13;857.4;1.3;2.6;29.6;7.5;
31/07/2019;19.1;-9.7;13.3;856.6;1;2.6;29.6;8.8;
01/08/2019;18.2;-9.9;13.8;855.9;1.2;2.1;29.4;8.8;
02/08/2019;18.1;-9.7;14.2;;1.1;3.1;29.2;7.7;
03/08/2019;18;-6.9;17.7;;1.3;3.1;28;7;
04/08/2019;10.6;-6;30.6;;0.6;1.5;;9;
05/08/2019;20;-15.4;7.9;;1.2;2.6;28;10;
06/08/2019;20;-9.4;12.8;;1.4;3.6;31;9.3;
07/08/2019;20.1;-10.3;12;857.6;1.3;2.6;31.4;8.8;
08/08/2019;19.1;-11.8;11.3;857.7;1.5;3.6;31.4;9.8;
09/08/2019;20.9;-6.3;15.5;859.3;2;3.6;29.8;12;
10/08/2019;22.8;-2.4;18.4;859.1;2.2;4.6;32.1;16.6;
11/08/2019;22;-1.3;21;858.9;0.8;2.1;32.1;11.7;
12/08/2019;22.7;-0.9;20.7;857.5;1.3;2.6;32;13.6;
13/08/2019;;;;;;;;;
14/08/2019;22.7;-5.3;14.9;859.9;2.2;3.6;31.6;14;
15/08/2019;21.9;-4.6;16.6;861.4;3.2;6.2;30.1;15;
16/08/2019;20.6;-0.3;24.7;861.2;2.9;5.1;29.1;15.6;
17/08/2019;19.7;0.1;26.8;859.6;2.1;4.6;26.5;13.3;
18/08/2019;20.8;-3.8;18.8;859.3;2.1;4.1;28.1;13.7;
19/08/2019;21.6;-6;15.2;;2.6;4.1;28;14;
20/08/2019;21.9;-6;14.9;859.7;3.1;5.1;26.9;12.5;
21/08/2019;20.3;-5.1;17.6;860.8;2.8;4.6;27.8;12.8;
22/08/2019;19.2;-0.8;25.9;861.5;2.9;6.2;27.8;13.8;
23/08/2019;17.8;-6.7;18.2;862;3.1;6.2;25.8;10;
24/08/2019;19.2;-5.3;18.5;862.2;2.3;5.1;27;11;
25/08/2019;19.2;-12;11;;2.1;4.1;28.7;10;
26/08/2019;20.1;-12.6;9.9;;1.3;2.6;30;12;
27/08/2019;20.5;-9.8;12.1;858;1.3;3.1;30.6;9.2;
28/08/2019;20.8;-11;10.8;;1.1;2.6;31.5;9.4;
29/08/2019;22.2;-10.8;10.1;;1.4;3.1;33.9;10;
30/08/2019;21.7;-7.3;13.7;;1.9;4.1;33.9;10.7;
31/08/2019;18.9;-11.8;11.4;855.2;1.6;3.1;32.3;10.2;
01/09/2019;18.6;-14.7;9.2;;2.5;4.6;27.2;10.3;
02/09/2019;21.8;-14.5;7.6;857.6;2.1;4.6;32.5;13;
03/09/2019;22.3;-9.1;11.5;;1.9;4.6;32.4;15;
04/09/2019;24.1;-5.8;13.3;856.8;1.5;3.1;34.8;14;
05/09/2019;23;-5.9;14;;1.7;3.6;34.8;12;
06/09/2019;25.2;-6.4;11.8;856.5;1.8;5.1;34.2;16.1;
07/09/2019;24.7;-0.2;19.4;860.2;4;6.2;31;20;
08/09/2019;20.7;0.9;26.8;861;3.3;5.1;30.9;14;
09/09/2019;19.4;-9.7;13;860.4;2.8;5.1;28.3;12;
10/09/2019;20.7;-14.7;8;857.6;1.7;3.6;30.1;12;
11/09/2019;20.5;-14.8;8.1;855.5;1.1;2.6;31.2;8.9;
12/09/2019;16.9;-7.1;18.7;855.8;1.2;3.1;31.2;7.6;
13/09/2019;22.1;-3.9;17.3;856.7;1.4;3.6;32.2;11.2;
14/09/2019;22.9;-5.3;14.8;856.5;1.1;2.1;33.5;11.9;
15/09/2019;25.8;-7.9;10.2;856.7;1.9;3.1;35;13.5;
16/09/2019;27.2;-7.3;9.8;856.6;2.1;3.6;35.2;15;
17/09/2019;26.9;-6.7;10.4;;2.9;6.2;35.2;21;
18/09/2019;25.4;-3.9;14.2;;2.8;5.1;34;20;
19/09/2019;;;;;;;;;
20/09/2019;;;;;;;;;
21/09/2019;;;;;;;;;
22/09/2019;;;;;;;;;
23/09/2019;;;;;;;;;
24/09/2019;;;;;;;;;
25/09/2019;;;;;;;;;
26/09/2019;;;;;;;;;
27/09/2019;;;;;;;;;
28/09/2019;;;;;;;;;
29/09/2019;;;;;;;;;
30/09/2019;;;;;;;;;
01/10/2019;;;;;;;;;
02/10/2019;;;;;;;;;
03/10/2019;;;;;;;;;
04/10/2019;;;;;;;;;
05/10/2019;;;;;;;;;
06/10/2019;;;;;;;;;
07/10/2019;31.1;-4.9;9.4;853.5;2.3;4.1;37.2;22;0.3
08/10/2019;28.6;-4.2;11.4;853;2.3;5.1;37.2;21;
09/10/2019;28.8;-4.8;10.9;851.6;2.4;4.6;38.1;20.1;
10/10/2019;25.3;2.3;22.4;854.4;3.4;6.7;38.1;19.5;0.3
11/10/2019;24.3;7;33;856.3;2;4.6;34.9;16.2;
12/10/2019;24.9;6.7;31.2;;1.6;4.1;31.7;17;
13/10/2019;25.4;10.1;38.2;854.7;2.1;5.7;35;19;
14/10/2019;22.4;14;59;857.6;2.1;3.6;35;17;1
15/10/2019;26;4.6;25.3;856;2.4;4.6;33.6;16.7;0
16/10/2019;28.3;0.4;16.3;855.5;3.2;6.7;35.1;22;0.5
17/10/2019;27.9;2.8;19.8;855.9;3.1;5.7;35.1;20.4;0
18/10/2019;29.3;0.2;15.2;;3.5;5.1;33.6;22;
19/10/2019;;;;;;;;;
20/10/2019;;;;;;;;;
21/10/2019;32.1;-2.5;10.7;;2.4;5.7;37.9;23.6;
22/10/2019;27.4;-4.9;11.6;852.5;2.9;5.7;37.9;20;
23/10/2019;26.6;-7.3;10.2;851.6;2.2;4.1;36.3;16.7;
24/10/2019;27.4;-6.3;10.5;852.8;1.9;4.6;37.4;15.2;
25/10/2019;27;-5.4;11.5;;2.2;4.1;37.4;17.5;
26/10/2019;27;-1.4;15.5;854.9;2;4.1;37.1;16.3;
27/10/2019;26.9;1.9;19.7;854.1;2.7;5.1;37.1;17.6;
28/10/2019;26.7;-4.7;12.3;;2.3;4.1;36.3;14.5;
29/10/2019;28.2;-6.5;9.8;852.6;1.8;4.6;35.7;18.6;
30/10/2019;27.6;-2.6;13.7;854.8;1.9;3.6;36.1;19.1;
31/10/2019;27.3;-0.7;16;855.4;1.6;3.6;36.1;20.7;
01/11/2019;24.2;9.2;38.6;856;1.7;3.6;34.2;18;
02/11/2019;24.4;11.3;43.8;856.1;1.5;3.1;33.3;17.7;5.1
03/11/2019;25.4;10.1;38.1;;1.8;3.6;33;19.4;0
04/11/2019;28.3;9.3;30.4;856.3;1.8;3.1;34.7;22;
05/11/2019;28.4;2.3;18.7;855.8;1.6;3.1;38;15.4;
06/11/2019;27.1;7.8;29.5;853.9;1.7;4.6;38;20;
07/11/2019;26.3;10.9;38;854.1;1.5;3.1;37;18.9;
08/11/2019;24.7;12.1;45.5;856.4;0.9;2.1;35.4;18.9;
09/11/2019;26.5;4.2;23.9;854.8;1.2;3.6;34.2;19.3;
10/11/2019;25.4;4.1;25.2;854.2;1.2;2.6;34.2;16.5;
11/11/2019;23.7;6.3;32.6;852.9;1.1;3.1;33.3;19.7;
12/11/2019;25.9;4.6;25.4;852;1.5;3.6;33.8;15.1;
13/11/2019;26.9;0.9;18.5;852.2;1.3;3.1;34.9;16.5;
14/11/2019;28.1;-1.6;14.3;852.2;1.7;4.6;37.9;17.8;
15/11/2019;26.3;-0.3;17.5;;2.2;6.2;37.9;18;
16/11/2019;27.2;0.3;17.4;;2.3;5.7;37.4;15.9;
17/11/2019;27.2;0.2;17.2;;2.5;6.2;37.3;19;
18/11/2019;26.9;0.3;17.7;;2.3;5.7;37.6;15.6;
19/11/2019;26.8;-4.6;12.4;;2.2;4.6;;15.7;
20/11/2019;;;;;;;;;
21/11/2019;;;;;;;;;
22/11/2019;;;;;;;;;
23/11/2019;;;;;;;;;
24/11/2019;;;;;;;;;
25/11/2019;30.8;11.8;31.2;;3.2;4.6;35;19;
26/11/2019;27.4;11.9;38.1;;2.5;5.7;35.2;24;0.3
27/11/2019;26.3;11.8;40.4;;1.8;5.7;35;20.9;0.3
28/11/2019;29.3;7.6;25.5;853.3;1.4;4.1;34.4;19;
29/11/2019;26.7;9.4;33.6;853.3;1.2;3.6;36.3;16.9;
30/11/2019;25.6;12.8;44.9;853.6;1.2;5.1;36.3;18.9;
01/12/2019;25.4;13.7;48.3;853.6;1.4;3.6;35.2;19.6;0.5
02/12/2019;25;6.7;31;;1.1;2.6;33;20;0
03/12/2019;26.3;5.8;26.9;;1.2;3.1;33.4;19.3;
04/12/2019;21.6;15.4;67.7;853.2;2.3;3.6;34.3;18.1;18
05/12/2019;19.3;16.7;84.9;853.4;2.3;4.6;23.6;16;2
06/12/2019;20.3;16.3;77.6;;1.9;3.6;26;15.7;1
07/12/2019;21.9;13.6;59.4;852.2;2;4.1;29;14.8;
08/12/2019;22.2;10.6;47.9;852.1;2.2;3.6;29.5;14.8;
09/12/2019;22.1;4.3;31.3;;2;4.1;29.8;13.5;
10/12/2019;22.8;2.2;25.8;852.7;1.4;3.1;30.9;14;
11/12/2019;24.4;3.7;26.1;853.4;1.7;3.6;33.1;13.5;
12/12/2019;27.1;5.3;24.9;;1.4;3.1;35.6;15;
13/12/2019;29.7;4.2;19.8;853.9;1.8;4.1;37;21.7;
14/12/2019;27.6;7.6;28.3;;1.8;6.7;37.7;20;
15/12/2019;26.1;10.9;38.5;;1.9;5.7;37.8;19.7;
16/12/2019;25.7;12.2;43.2;;2.8;6.2;32.9;19;
17/12/2019;22.9;14.7;59.8;;0.9;4.1;33.2;18.7;
18/12/2019;26;13.6;46.2;;1.3;3.1;33.1;19.8;
19/12/2019;26;8.9;34;;1.3;5.7;35;17.6;
20/12/2019;24.3;12.8;48.5;;1.7;4.1;32.8;18.6;
21/12/2019;25.6;13.1;45.8;;1.4;3.6;31.9;18.6;
22/12/2019;23.8;15;57.9;856.1;1.4;3.1;31.9;20.6;
23/12/2019;24.2;15;56.4;855.7;1.3;3.6;31.2;19.6;
24/12/2019;24.6;15.2;56;;1.6;4.6;32;20.8;
25/12/2019;24.9;14.4;52.3;854.4;1.3;3.6;32.8;20.7;
26/12/2019;24.2;8.9;37.8;853.6;1.3;3.1;31.8;17.1;
27/12/2019;26.1;10.6;37.9;853.7;1.4;3.1;34.6;19.3;
28/12/2019;24.3;16.3;60.8;852.8;1.9;4.6;34.6;20.1;
29/12/2019;23.2;16.8;67.5;852.2;1;5.7;33.1;19;
30/12/2019;24.2;17.1;64.5;;1.9;3.6;30;21;
31/12/2019;22.2;18.6;80;;0.7;3.6;29;20;
01/01/2020;23.2;16.5;65.9;;1.8;3.6;32;18.1;
02/01/2020;21.9;17.2;74.8;;1;3.1;29;18.5;
03/01/2020;24.5;18.2;68.1;;1.6;4.1;31.6;19.1;
04/01/2020;24.3;17.6;66.4;855.3;1.7;2.6;31.6;19.2;
05/01/2020;;;;;;;;;
06/01/2020;22.1;16.6;71.2;851.3;1.6;3.1;27.4;17.4;
07/01/2020;20.8;16.8;77.9;850.6;1.3;3.1;27.4;17;0.3
08/01/2020;22.7;8.9;41.4;853.5;1.8;3.1;29;14.9;0
09/01/2020;22.6;9.4;43;855.2;1.4;3.1;30.9;13;
10/01/2020;24.6;9.2;37.7;855.1;1.5;3.1;32.9;17.6;
11/01/2020;24;15.1;57.4;;1.3;4.1;31.7;18.7;
12/01/2020;23.9;17.2;66.1;855.5;2;4.1;31.7;20.9;
13/01/2020;25.5;17.5;61.3;;1.4;3.1;31.5;18;
14/01/2020;25.3;15.3;53.7;;1.7;3.1;32.6;17.5;
15/01/2020;26.6;13.3;43.8;;2.2;4.6;34;20;
16/01/2020;26.6;12.5;41.7;855.2;1.6;3.1;33.7;19.3;
17/01/2020;26.7;10.9;37.3;853.8;1.3;4.1;35.1;19;
18/01/2020;26;12.3;42.5;851.6;2.1;5.1;35.1;19;
19/01/2020;24.9;6.5;30.8;852.5;2.5;3.6;35;14.6;
20/01/2020;25.9;3.5;23.5;853.5;1.7;3.6;35.3;14.5;
21/01/2020;26.9;4.5;23.7;854.6;1.7;3.1;36.5;17.7;
22/01/2020;27.8;6.9;26.7;853.5;1.5;4.1;37.2;18.5;
23/01/2020;26.7;7.4;29.4;852.4;1.7;4.1;37.2;16.1;
24/01/2020;26;5.3;26.5;853.8;1.5;3.6;35.8;16.6;
25/01/2020;27.1;5.7;25.5;854.2;1.6;4.6;36.4;16.3;
26/01/2020;26.5;3.4;22.6;;1.3;3.1;;17;
27/01/2020;26.1;7.7;31;;1.5;3.1;34;17;
28/01/2020;23.8;13.3;51.6;;1.4;3.6;32;19;
29/01/2020;30.7;2.8;16.9;;1.7;3.1;36.8;18.2;
30/01/2020;25.2;13.6;48.4;;2.3;2.6;36.8;20.3;
31/01/2020;28.2;13.3;39.8;855;1.4;4.6;34.9;18.4;
01/02/2020;21.1;15.1;68.4;;0.6;1;34.9;18;
02/02/2020;;;;;;;;;
03/02/2020;30.1;8.9;26.8;;2;5.1;36;19.9;
04/02/2020;23.4;15.4;60.6;854.5;1.7;3.1;35.8;18.7;1
05/02/2020;24.7;15.1;55.1;855;1.5;2.6;31;16.6;0.3
06/02/2020;;;;;;;;;
07/02/2020;25.7;15.2;52.5;853;2.1;5.1;33.6;18.1;1
08/02/2020;25.3;6.2;29.4;854.3;2.3;4.6;35.5;14.9;
09/02/2020;25.6;-0.2;18.5;853.9;1.8;4.1;36.9;14.3;
10/02/2020;25.6;4.2;25.2;853.1;1.7;4.1;37.4;14.6;
11/02/2020;26.2;5.8;27.2;854;1.9;5.1;37.4;14.8;
12/02/2020;24.7;11.7;44.3;854.7;1.3;3.1;37.3;16.8;4.1
13/02/2020;26.2;12.4;42.4;854.4;1.5;3.1;35.8;18.8;
14/02/2020;26.7;15.4;50;853;1.5;4.1;31.7;18.8;
15/02/2020;24.1;15.7;59.4;853;1.5;3.1;31.7;20.7;1
16/02/2020;21.9;16.7;72.3;853.6;1.7;3.1;31.4;18.3;3.1
17/02/2020;21.2;17.8;81;854.1;1.3;2.6;31.4;18.3;7.1
18/02/2020;19.6;17.9;89.8;;0.8;2.1;27.4;17.1;3.1
19/02/2020;;;;;;;;;
20/02/2020;22.2;19.3;83.7;;1.4;2.1;27.1;19;0
21/02/2020;21.8;18.8;83.1;854.3;1.3;3.1;30;18.6;
22/02/2020;21.5;18.4;82.7;854.4;1.4;4.1;30;18.6;0.8
23/02/2020;22.4;18.5;78.7;854.1;0.8;2.1;29.4;19;2
24/02/2020;21.8;17.9;78.3;854.7;1.3;3.1;27.8;17.6;0
25/02/2020;21.2;17.8;81;854;1.4;2.6;27.8;18;2
26/02/2020;22.1;18.1;78.3;853.8;1.9;3.6;27.4;17.3;2
27/02/2020;21.3;17.4;78.3;854.2;1.8;3.6;28;16.4;2
28/02/2020;20.7;18.6;87.7;854.1;1.3;2.6;28;18;1
29/02/2020;21.1;17.8;81.5;;2.5;4.1;24;17;1
01/03/2020;18.9;16.3;85.1;853.8;3.2;4.1;26.8;13.2;3.1
02/03/2020;21.4;16.2;72.2;854.9;1.4;2.6;28.6;16;0
03/03/2020;20.8;14.5;67.1;856.3;1.9;3.6;28.6;16.6;1
04/03/2020;21.6;15;66.1;;2.3;4.6;27.6;16.9;
05/03/2020;21.8;13.6;59.6;;2.4;4.6;28;16.3;
06/03/2020;21.8;11.8;53.2;857.5;2;4.1;28;15;0.5
07/03/2020;22.3;11.7;50.9;;2.2;4.1;29;16;
08/03/2020;23;11;46.7;;1.4;3.1;30.1;17;
09/03/2020;23.6;10.1;42.5;;1.2;2.1;31;15;
10/03/2020;24.8;10.9;41.7;;1.1;2.1;32.1;15;
11/03/2020;23.9;10.5;42.7;854.1;1;2.1;32.4;16.8;
12/03/2020;25.6;9.7;36.7;853.5;0.9;1.5;33.4;17;
13/03/2020;24;9.6;40;854.1;1.2;2.6;33.5;17;
14/03/2020;22.7;12;50.8;854.5;1.3;3.1;33.5;16.6;
15/03/2020;22.6;15.7;65.3;854.3;1.2;3.1;32.8;17;3.1
16/03/2020;22.1;16.5;70.5;;1.2;3.1;29.1;17;1
17/03/2020;22.3;16.9;71.5;;1.8;4.1;;18;0.3
18/03/2020;22.1;17.1;73.3;854.9;2.1;3.6;29.4;17.6;
19/03/2020;22.9;17.6;71.9;;1.7;3.6;28.7;18;
20/03/2020;22.7;16.4;67.7;;1.2;2.1;29;16;
21/03/2020;20.7;16.3;76;855.2;1.4;3.1;29.1;17;14
22/03/2020;22.7;15.2;62.4;;1.5;3.1;29;17;
23/03/2020;23.3;14.6;57.8;856.2;1.7;3.6;30;17;
24/03/2020;21.9;15.6;67.3;856.4;1.8;3.1;30;17;
25/03/2020;21.9;15.6;67.3;855.2;1.5;3.1;29.5;15.9;
26/03/2020;21.8;15.4;67;854.1;0.8;2.1;30.2;15.6;
27/03/2020;22.9;14;57.1;854.7;1;4.1;32.6;14.6;
28/03/2020;22.9;14.3;58.3;856.2;1.3;3.1;31;15.9;
29/03/2020;21.2;15.9;71.9;854.9;1.6;5.1;30.8;16;
30/03/2020;19.2;17.7;91.3;;1.3;2.6;23.2;17;
31/03/2020;21.3;14;63;854.9;1.1;3.1;29;16;0.3
01/04/2020;21.7;8.7;43.4;856.5;1;1.5;30.1;13;
02/04/2020;21.3;14.6;65.5;855.7;1.2;4.1;30;15.5;2
03/04/2020;21.5;14.8;65.8;856;1.3;2.6;30.2;16;
04/04/2020;21.8;15.4;67;856.1;1.4;2.6;30.2;17.8;1
05/04/2020;21.3;15.5;69.4;857;1.1;2.6;28.4;15.9;0
06/04/2020;22.7;15.4;63.5;855.9;1;2.1;29.4;17.3;2
07/04/2020;21.9;7.7;39.8;855.2;1.2;3.1;30.4;13.4;0
08/04/2020;21.7;8.3;42.1;855.2;1.2;2.1;31;11.3;
09/04/2020;22;13.4;58.3;857.3;2;3.1;30.6;15;7.1
10/04/2020;18.8;15;78.7;858.2;2;3.6;30.5;15.5;
11/04/2020;20.4;13.4;64.2;858;1.7;3.6;28;14.9;
12/04/2020;21.2;13.8;62.5;857.5;0.6;2.1;29.9;13.8;
13/04/2020;22.6;12.4;52.5;856.3;0.9;2.6;30.9;13.7;
14/04/2020;22.1;11.2;50.1;855.5;1.2;2.6;30.9;13.4;0.3
15/04/2020;21.9;8;40.7;855.5;1.4;3.1;31.8;13.7;
16/04/2020;21.9;4.4;31.9;855;1.5;3.1;32.1;11;
17/04/2020;21.9;7.3;38.8;854.1;0.9;2.6;32.1;12.9;
18/04/2020;21.3;12.3;56.3;857;1.4;4.6;31.9;15.2;
19/04/2020;22.3;12;52.2;;1.3;2.6;30.8;15.5;
20/04/2020;22.1;10.8;48.6;858.6;2;3.6;29.9;16.6;
21/04/2020;21.1;8.1;43.3;858.7;1.9;3.6;29.4;15.4;
22/04/2020;15.7;6.7;55.1;;1.4;2.1;;14.1;
23/04/2020;;;;;;;;;
24/04/2020;;;;;;;;;
25/04/2020;;;;;;;;;
26/04/2020;;;;;;;;;
27/04/2020;;;;;;;;;
28/04/2020;;;;;;;;;
29/04/2020;;;;;;;;;
30/04/2020;;;;;;;;;
01/05/2020;;;;;;;;;
02/05/2020;;;;;;;;;
03/05/2020;;;;;;;;;
04/05/2020;;;;;;;;;
05/05/2020;;;;;;;;;
06/05/2020;;;;;;;;;
07/05/2020;;;;;;;;;
08/05/2020;;;;;;;;;
09/05/2020;;;;;;;;;
10/05/2020;;;;;;;;;
11/05/2020;;;;;;;;;
12/05/2020;;;;;;;;;
13/05/2020;;;;;;;;;
14/05/2020;;;;;;;;;
15/05/2020;;;;;;;;;
16/05/2020;;;;;;;;;
17/05/2020;;;;;;;;;
18/05/2020;;;;;;;;;
19/05/2020;;;;;;;;;
20/05/2020;;;;;;;;;
21/05/2020;;;;;;;;;
22/05/2020;;;;;;;;;
23/05/2020;;;;;;;;;
24/05/2020;;;;;;;;;
25/05/2020;;;;;;;;;
26/05/2020;;;;;;;;;
27/05/2020;;;;;;;;;
28/05/2020;;;;;;;;;
29/05/2020;;;;;;;;;
30/05/2020;;;;;;;;;
31/05/2020;;;;;;;;;
01/06/2020;;;;;;;;;
02/06/2020;;;;;;;;;
03/06/2020;;;;;;;;;
04/06/2020;;;;;;;;;
05/06/2020;;;;;;;;;
06/06/2020;;;;;;;;;
07/06/2020;;;;;;;;;
08/06/2020;;;;;;;;;
09/06/2020;;;;;;;;;
10/06/2020;;;;;;;;;
11/06/2020;;;;;;;;;
12/06/2020;;;;;;;;;
13/06/2020;;;;;;;;;
14/06/2020;;;;;;;;;
15/06/2020;;;;;;;;;
16/06/2020;;;;;;;;;
17/06/2020;;;;;;;;;
18/06/2020;;;;;;;;;
19/06/2020;;;;;;;;;
20/06/2020;;;;;;;;;
21/06/2020;;;;;;;;;
22/06/2020;;;;;;;;;
23/06/2020;;;;;;;;;
24/06/2020;;;;;;;;;
25/06/2020;;;;;;;;;
26/06/2020;;;;;;;;;
27/06/2020;;;;;;;;;
28/06/2020;;;;;;;;;
29/06/2020;;;;;;;;;
30/06/2020;;;;;;;;;
01/07/2020;;;;;;;;;
02/07/2020;;;;;;;;;
03/07/2020;;;;;;;;;
04/07/2020;;;;;;;;;
05/07/2020;;;;;;;;;
06/07/2020;;;;;;;;;
07/07/2020;;;;;;;;;
08/07/2020;;;;;;;;;
09/07/2020;;;;;;;;;
10/07/2020;;;;;;;;;
11/07/2020;;;;;;;;;
12/07/2020;;;;;;;;;
13/07/2020;;;;;;;;;
14/07/2020;;;;;;;;;
15/07/2020;;;;;;;;;
16/07/2020;;;;;;;;;
17/07/2020;;;;;;;;;
18/07/2020;;;;;;;;;
19/07/2020;;;;;;;;;
20/07/2020;;;;;;;;;
21/07/2020;;;;;;;;;
22/07/2020;;;;;;;;;
23/07/2020;;;;;;;;;
24/07/2020;;;;;;;;;
25/07/2020;;;;;;;;;
26/07/2020;;;;;;;;;
27/07/2020;;;;;;;;;
28/07/2020;;;;;;;;;
29/07/2020;;;;;;;;;
30/07/2020;;;;;;;;;
31/07/2020;;;;;;;;;
01/08/2020;;;;;;;;;
02/08/2020;;;;;;;;;
03/08/2020;;;;;;;;;
04/08/2020;;;;;;;;;
05/08/2020;;;;;;;;;
06/08/2020;;;;;;;;;
07/08/2020;;;;;;;;;
08/08/2020;;;;;;;;;
09/08/2020;;;;;;;;;
10/08/2020;;;;;;;;;
11/08/2020;;;;;;;;;
12/08/2020;;;;;;;;;
13/08/2020;;;;;;;;;
14/08/2020;;;;;;;;;
15/08/2020;;;;;;;;;
16/08/2020;;;;;;;;;
17/08/2020;;;;;;;;;
18/08/2020;;;;;;;;;
19/08/2020;;;;;;;;;
20/08/2020;;;;;;;;;
21/08/2020;;;;;;;;;
22/08/2020;;;;;;;;;
23/08/2020;;;;;;;;;
24/08/2020;;;;;;;;;
25/08/2020;;;;;;;;;
26/08/2020;;;;;;;;;
27/08/2020;;;;;;;;;
28/08/2020;;;;;;;;;
29/08/2020;;;;;;;;;
30/08/2020;;;;;;;;;
31/08/2020;;;;;;;;;
01/09/2020;;;;;;;;;
02/09/2020;;;;;;;;;
03/09/2020;;;;;;;;;
04/09/2020;;;;;;;;;
05/09/2020;;;;;;;;;
06/09/2020;;;;;;;;;
07/09/2020;;;;;;;;;
08/09/2020;;;;;;;;;
09/09/2020;;;;;;;;;
10/09/2020;;;;;;;;;
11/09/2020;;;;;;;;;
12/09/2020;;;;;;;;;
13/09/2020;;;;;;;;;
14/09/2020;;;;;;;;;
15/09/2020;;;;;;;;;
16/09/2020;;;;;;;;;
17/09/2020;;;;;;;;;
18/09/2020;;;;;;;;;
19/09/2020;;;;;;;;;
20/09/2020;;;;;;;;;
21/09/2020;;;;;;;;;
22/09/2020;;;;;;;;;
23/09/2020;;;;;;;;;
24/09/2020;;;;;;;;;
25/09/2020;;;;;;;;;
26/09/2020;;;;;;;;;
27/09/2020;;;;;;;;;
28/09/2020;;;;;;;;;
29/09/2020;;;;;;;;;
30/09/2020;;;;;;;;;
01/10/2020;;;;;;;;;
02/10/2020;;;;;;;;;
03/10/2020;;;;;;;;;
04/10/2020;;;;;;;;;
05/10/2020;;;;;;;;;
06/10/2020;;;;;;;;;
07/10/2020;;;;;;;;;
08/10/2020;;;;;;;;;
09/10/2020;;;;;;;;;
10/10/2020;;;;;;;;;
11/10/2020;;;;;;;;;
12/10/2020;;;;;;;;;
13/10/2020;;;;;;;;;
14/10/2020;;;;;;;;;
15/10/2020;;;;;;;;;
16/10/2020;;;;;;;;;
17/10/2020;;;;;;;;;
18/10/2020;;;;;;;;;
19/10/2020;;;;;;;;;
20/10/2020;;;;;;;;;
21/10/2020;;;;;;;;;
22/10/2020;;;;;;;;;
23/10/2020;;;;;;;;;
24/10/2020;;;;;;;;;
25/10/2020;;;;;;;;;
26/10/2020;;;;;;;;;
27/10/2020;;;;;;;;;
28/10/2020;;;;;;;;;
29/10/2020;;;;;;;;;
30/10/2020;;;;;;;;;
31/10/2020;;;;;;;;;
01/11/2020;;;;;;;;;
02/11/2020;;;;;;;;;
03/11/2020;27.8;-3.5;12.7;853.2;2.9;5.1;36.3;20;5.1
04/11/2020;25.6;-2.1;16;852.8;2.4;4.6;36.3;16;
05/11/2020;21.4;-4.6;17.1;853.4;1.7;4.6;34.6;12.1;
06/11/2020;28.1;-6.2;10.2;854.5;2.5;5.1;35.3;12.7;
07/11/2020;27.4;0.2;17;854.4;2;3.6;37.2;16;
08/11/2020;27.3;1.9;19.3;855.1;1.8;4.1;37.9;16.6;
09/11/2020;26.6;4.3;23.9;855.8;1.9;3.6;37.9;20.6;
10/11/2020;27.7;3.3;20.9;854.5;1.5;4.1;36.8;18.9;
11/11/2020;25.6;8.7;34.3;854.4;2.3;4.6;36.8;19;10.9
12/11/2020;26.4;9.2;33.8;853.9;2;4.6;36;18.3;
13/11/2020;24.7;10.9;42.1;855.8;2.3;3.6;35.6;18.4;
14/11/2020;23.9;11.6;46;854.7;1.8;4.1;32.3;19.5;
15/11/2020;22.3;14.7;62.1;853.7;1;4.6;30.8;18.5;4.1
16/11/2020;23.9;10.4;42.5;853.1;1.3;4.6;32.9;17;0.3
17/11/2020;24.7;-2.8;16;852;1.8;4.6;34.1;13.7;
18/11/2020;26;-1.3;16.6;852.3;2;4.1;35;15.2;
19/11/2020;19.4;1.7;30.7;;0.6;1.5;35;15.7;
20/11/2020;32.9;3.2;15.3;;1.8;4.1;35.5;;29
21/11/2020;29.4;9.3;28.6;851.8;2.2;3.1;36.1;17.3;
22/11/2020;26.4;6.8;28.7;852.9;1.7;3.6;36.1;15.5;
23/11/2020;25.8;0.7;19.4;854;2.1;4.1;35.4;15.4;
24/11/2020;25;-0.5;18.6;854;2.1;4.6;34.9;14;
